volcano_number,volcano_name,eruption_number,eruption_category,area_of_activity,vei,start_year,start_month,start_day,evidence_method_dating,end_year,end_month,end_day,latitude,longitude
345070,Turrialba,20974,Confirmed Eruption,Central Crater,2.0,2014.0,10.0,29.0,Historical Observations,2014.0,12.0,8.0,10.025,-83.767
264180,Lewotobi,20973,Uncertain Eruption,,2.0,2014.0,10.0,6.0,Historical Observations,2014.0,10.0,6.0,-8.542,122.775
283040,Ontakesan,20964,Confirmed Eruption,Summit crater,3.0,2014.0,9.0,27.0,Historical Observations,2014.0,10.0,14.0,35.893,137.48
345020,Rincon de la Vieja,20961,Confirmed Eruption,Crater lake,1.0,2014.0,9.0,17.0,Historical Observations,2014.0,10.0,24.0,10.83,-85.324
282110,Asosan,20960,Confirmed Eruption,Naka-dake,2.0,2014.0,8.0,30.0,Historical Observations,2016.0,5.0,1.0,32.884,131.104
373030,Bardarbunga,20955,Confirmed Eruption,Holuhraun,0.0,2014.0,8.0,29.0,Historical Observations,2015.0,2.0,27.0,64.633,-17.516
342110,Pacaya,22222,Confirmed Eruption,MacKenney Crater,1.0,2014.0,8.0,25.0,Historical Observations,2015.0,2.0,17.0,14.382,-90.601
273030,Mayon,20959,Confirmed Eruption,Summit crater,0.0,2014.0,8.0,12.0,Historical Observations,2014.0,10.0,19.0,13.257,123.685
354006,Sabancaya,20953,Uncertain Eruption,,1.0,2014.0,8.0,5.0,Historical Observations,2014.0,12.0,27.0,-15.787,-71.857
282050,Kuchinoerabujima,20952,Confirmed Eruption,Shindake,1.0,2014.0,8.0,3.0,Historical Observations,2014.0,8.0,3.0,30.443,130.217
344020,San Cristobal,22267,Confirmed Eruption,,2.0,2014.0,7.0,20.0,Historical Observations,2014.0,10.0,1.0,12.702,-87.004
252140,Rabaul,20957,Confirmed Eruption,Tavurvur,3.0,2014.0,7.0,7.0,Historical Observations,2014.0,9.0,18.0,-4.271,152.203
357090,Copahue,20954,Confirmed Eruption,Agrio Crater,1.0,2014.0,7.0,4.0,Historical Observations,2014.0,12.0,2.0,-37.856,-71.183
251020,Manam,20956,Confirmed Eruption,,2.0,2014.0,6.0,29.0,Historical Observations,2020.0,4.0,9.0,-4.08,145.037
233020,"Fournaise, Piton de la",20919,Confirmed Eruption,Enclos Fouqué,0.0,2014.0,6.0,21.0,Historical Observations,2014.0,6.0,21.0,-21.244,55.708
267020,Karangetang,20914,Confirmed Eruption,Main crater,2.0,2014.0,6.0,8.0,Historical Observations,2016.0,3.0,15.0,2.781,125.407
300120,Zhupanovsky,20908,Confirmed Eruption,,3.0,2014.0,6.0,6.0,Historical Observations,2016.0,3.0,24.0,53.589,159.15
312030,Pavlof,20909,Confirmed Eruption,NE flank,3.0,2014.0,5.0,31.0,Historical Observations,2014.0,6.0,2.0,55.417,-161.894
264050,Sangeang Api,20911,Confirmed Eruption,Summit crater,3.0,2014.0,5.0,30.0,Historical Observations,2015.0,11.0,5.0,-8.2,119.07
223020,Nyamuragira,20942,Confirmed Eruption,,0.0,2014.0,5.0,30.0,Historical Observations,2016.0,5.0,14.0,-1.408,29.2
284141,Ahyi,20936,Confirmed Eruption,,0.0,2014.0,4.0,24.0,Hydrophonic,2014.0,5.0,17.0,20.42,145.03
263300,Semeru,22221,Confirmed Eruption,Jonggring Seloko,3.0,2014.0,4.0,1.0,Historical Observations,2020.0,4.0,17.0,-8.108,112.922
262000,Krakatau,20932,Confirmed Eruption,Anak Krakatau,1.0,2014.0,3.0,31.0,Historical Observations,2014.0,3.0,31.0,-6.102,105.423
251030,Karkar,20910,Confirmed Eruption,,1.0,2014.0,3.0,26.0,Historical Observations,2014.0,3.0,27.0,-4.649,145.964
263250,Merapi,20892,Confirmed Eruption,,3.0,2014.0,3.0,9.0,Historical Observations,2014.0,4.0,20.0,-7.54,110.446
263180,Slamet,20933,Confirmed Eruption,,2.0,2014.0,3.0,8.0,Historical Observations,2014.0,9.0,17.0,-7.242,109.208
263280,Kelut,20934,Confirmed Eruption,,4.0,2014.0,2.0,13.0,Historical Observations,2014.0,2.0,15.0,-7.93,112.308
267020,Karangetang,20913,Confirmed Eruption,,1.0,2014.0,2.0,9.0,Historical Observations,2014.0,2.0,9.0,2.781,125.407
344020,San Cristobal,20941,Confirmed Eruption,,1.0,2014.0,2.0,4.0,Historical Observations,2014.0,4.0,11.0,12.702,-87.004
261140,Marapi,20931,Confirmed Eruption,,1.0,2014.0,2.0,3.0,Historical Observations,2014.0,2.0,26.0,-0.38,100.474
255060,Kavachi,20920,Confirmed Eruption,,1.0,2014.0,1.0,29.0,Historical Observations,2014.0,1.0,29.0,-8.991,157.979
311360,Shishaldin,20937,Confirmed Eruption,,1.0,2014.0,1.0,28.0,Historical Observations,2015.0,10.0,16.0,54.756,-163.97
282110,Asosan,20935,Confirmed Eruption,Naka-dake,1.0,2014.0,1.0,13.0,Historical Observations,2014.0,2.0,19.0,32.884,131.104
263340,Raung,21069,Uncertain Eruption,,1.0,2014.0,1.0,4.0,Historical Observations,2014.0,1.0,4.0,-8.119,114.056
343100,San Miguel,20906,Confirmed Eruption,,2.0,2013.0,12.0,29.0,Historical Observations,2014.0,7.0,28.0,13.434,-88.269
284096,Nishinoshima,20916,Confirmed Eruption,Offshore to the SE (Niijima),2.0,2013.0,11.0,20.0,Historical Observations,2015.0,11.0,17.0,27.247,140.874
263250,Merapi,20842,Confirmed Eruption,,2.0,2013.0,11.0,18.0,Historical Observations,2013.0,11.0,18.0,-7.54,110.446
300120,Zhupanovsky,20907,Confirmed Eruption,,3.0,2013.0,10.0,23.0,Historical Observations,2013.0,10.0,26.0,53.589,159.15
260010,Barren Island,20918,Confirmed Eruption,,2.0,2013.0,10.0,12.0,Historical Observations,2016.0,5.0,17.0,12.278,93.858
263090,Tangkuban Parahu,20987,Confirmed Eruption,,1.0,2013.0,10.0,5.0,Historical Observations,2013.0,10.0,5.0,-6.77,107.6
221020,Zubair Group,21068,Confirmed Eruption,Jadid Island,2.0,2013.0,9.0,28.0,Historical Observations,2013.0,11.0,20.0,15.05,42.18
344040,Telica,22195,Confirmed Eruption,,1.0,2013.0,9.0,25.0,Historical Observations,2013.0,9.0,25.0,12.606,-86.84
261080,Sinabung,20818,Confirmed Eruption,,4.0,2013.0,9.0,15.0,Historical Observations,2018.0,8.0,30.0,3.17,98.392
211060,Etna,20841,Confirmed Eruption,New Southeast Crater (NSEC),2.0,2013.0,9.0,3.0,Historical Observations,2020.0,4.0,17.0,37.748,14.999
354020,Ubinas,20832,Confirmed Eruption,,2.0,2013.0,9.0,1.0,Historical Observations,2016.0,2.0,27.0,-16.355,-70.903
264250,Iliwerung,20912,Confirmed Eruption,Hobal (submarine vent on SE flank),0.0,2013.0,8.0,20.0,Historical Observations,2013.0,8.0,20.0,-8.53,123.57
300260,Klyuchevskoy,20786,Confirmed Eruption,,1.0,2013.0,8.0,15.0,Historical Observations,2013.0,12.0,20.0,56.056,160.642
290200,Ketoi,20780,Uncertain Eruption,Pallas Peak,,2013.0,7.0,25.0,Historical Observations,2013.0,8.0,12.0,47.35,152.475
357120,Villarrica,20838,Confirmed Eruption,,1.0,2013.0,7.0,25.0,Historical Observations,2013.0,7.0,29.0,-39.42,-71.93
252120,Ulawun,20835,Confirmed Eruption,,1.0,2013.0,7.0,8.0,Historical Observations,2013.0,12.0,21.0,-5.05,151.33
284090,Izu-Torishima,20828,Uncertain Eruption,,2.0,2013.0,7.0,6.0,Historical Observations,2013.0,7.0,6.0,30.484,140.303
312070,Veniaminof,20836,Confirmed Eruption,Western intracaldera cone,3.0,2013.0,6.0,13.0,Historical Observations,2013.0,10.0,12.0,56.17,-159.38
290260,Chirinkotan,20757,Confirmed Eruption,,1.0,2013.0,6.0,11.0,Historical Observations,2014.0,6.0,1.0,48.98,153.48
344020,San Cristobal,20817,Confirmed Eruption,,1.0,2013.0,6.0,7.0,Historical Observations,2013.0,6.0,7.0,12.702,-87.004
282060,Kikai,20781,Confirmed Eruption,,1.0,2013.0,6.0,4.0,Historical Observations,2013.0,6.0,4.0,30.793,130.305
263300,Semeru,22220,Confirmed Eruption,Jonggring Seloko,1.0,2013.0,6.0,4.0,Historical Observations,2013.0,11.0,29.0,-8.108,112.922
261170,Kerinci,22216,Confirmed Eruption,,2.0,2013.0,6.0,2.0,Historical Observations,2013.0,6.0,2.0,-1.697,101.264
345070,Turrialba,20831,Confirmed Eruption,West Crater,2.0,2013.0,5.0,21.0,Historical Observations,2013.0,6.0,4.0,10.025,-83.767
312030,Pavlof,20807,Confirmed Eruption,Summit,3.0,2013.0,5.0,13.0,Historical Observations,2013.0,6.0,26.0,55.417,-161.894
344100,Masaya,22291,Uncertain Eruption,,0.0,2013.0,5.0,11.0,Historical Observations,2013.0,5.0,26.0,11.985,-86.165
273030,Mayon,20798,Confirmed Eruption,,2.0,2013.0,5.0,7.0,Historical Observations,2013.0,5.0,7.0,13.257,123.685
355100,Lascar,20789,Confirmed Eruption,,1.0,2013.0,4.0,2.0,Historical Observations,2013.0,11.0,20.0,-23.37,-67.73
342110,Pacaya,20802,Confirmed Eruption,MacKenney Crater,2.0,2013.0,3.0,5.0,Historical Observations,2014.0,4.0,10.0,14.382,-90.601
263090,Tangkuban Parahu,20822,Confirmed Eruption,Ratu Crater,2.0,2013.0,2.0,21.0,Historical Observations,2013.0,3.0,6.0,-6.77,107.6
260010,Barren Island,20754,Confirmed Eruption,,1.0,2013.0,2.0,16.0,Historical Observations,2013.0,2.0,16.0,12.278,93.858
290070,Etorofu-Yakeyama [Grozny Group],20762,Confirmed Eruption,Etorofu-Yake-yama / Ivan Grozny,2.0,2013.0,2.0,16.0,Historical Observations,2013.0,4.0,4.0,45.012,147.871
284305,Mariana Back-Arc Segment at 15.5°N,21102,Confirmed Eruption,Along a 10 km N-S line at 15.4°N,0.0,2013.0,2.0,13.0,Historical Observations,2015.0,12.0,1.0,15.406,144.506
251030,Karkar,20779,Confirmed Eruption,,3.0,2013.0,1.0,29.0,Historical Observations,2013.0,2.0,26.0,-4.649,145.964
352090,Sangay,22235,Confirmed Eruption,,2.0,2013.0,1.0,25.0,Historical Observations,2013.0,5.0,24.0,-2.005,-78.341
268040,Gamkonora,20915,Uncertain Eruption,,1.0,2013.0,1.0,23.0,Historical Observations,2013.0,5.0,27.0,1.38,127.53
252140,Rabaul,20811,Confirmed Eruption,Tavurvur,2.0,2013.0,1.0,19.0,Historical Observations,2014.0,3.0,11.0,-4.271,152.203
341040,Colima,20759,Confirmed Eruption,Summit crater,2.0,2013.0,1.0,6.0,Historical Observations,2017.0,3.0,7.0,19.514,-103.62
344020,San Cristobal,20816,Confirmed Eruption,,2.0,2012.0,12.0,26.0,Historical Observations,2012.0,12.0,28.0,12.702,-87.004
357090,Copahue,20760,Confirmed Eruption,Agrio Crater,2.0,2012.0,12.0,22.0,Historical Observations,2013.0,12.0,10.0,-37.856,-71.183
252010,Langila,20788,Confirmed Eruption,,1.0,2012.0,12.0,1.0,Historical Observations,2012.0,12.0,5.0,-5.525,148.42
300240,Tolbachik,20825,Confirmed Eruption,Tolbachinsky Dol,4.0,2012.0,11.0,27.0,Historical Observations,2013.0,9.0,5.0,55.832,160.326
241080,Tongariro,20827,Confirmed Eruption,Upper Te Maari Craters,2.0,2012.0,11.0,21.0,Historical Observations,2012.0,11.0,21.0,-39.157,175.632
357120,Villarrica,20837,Uncertain Eruption,,1.0,2012.0,11.0,14.0,Historical Observations,2012.0,11.0,14.0,-39.42,-71.93
290150,Chirpoi,20756,Confirmed Eruption,Snow,0.0,2012.0,11.0,11.0,Historical Observations,2016.0,10.0,18.0,46.532,150.871
252120,Ulawun,20834,Confirmed Eruption,,1.0,2012.0,11.0,6.0,Historical Observations,2012.0,12.0,11.0,-5.05,151.33
284170,Pagan,20804,Confirmed Eruption,North Pagan,2.0,2012.0,10.0,30.0,Historical Observations,2012.0,12.0,11.0,18.13,145.8
345020,Rincon de la Vieja,22161,Confirmed Eruption,Crater lake,1.0,2012.0,10.0,17.0,Historical Observations,2012.0,10.0,17.0,10.83,-85.324
264150,Paluweh,20806,Confirmed Eruption,Rokatenda,2.0,2012.0,10.0,8.0,Historical Observations,2013.0,10.0,31.0,-8.32,121.708
290390,Alaid,20750,Confirmed Eruption,Summit crater,2.0,2012.0,10.0,5.0,Historical Observations,2012.0,12.0,12.0,50.861,155.565
261140,Marapi,20797,Confirmed Eruption,,1.0,2012.0,9.0,26.0,Historical Observations,2012.0,9.0,26.0,-0.38,100.474
268060,Gamalama,20766,Confirmed Eruption,Summit crater,1.0,2012.0,9.0,15.0,Historical Observations,2012.0,9.0,17.0,0.8,127.33
266100,Lokon-Empung,20794,Confirmed Eruption,Tompaluan,2.0,2012.0,9.0,15.0,Historical Observations,2013.0,9.0,9.0,1.358,124.792
344020,San Cristobal,20815,Confirmed Eruption,,2.0,2012.0,9.0,8.0,Historical Observations,2012.0,9.0,15.0,12.702,-87.004
234010,Heard,20768,Confirmed Eruption,Mawson Peak,0.0,2012.0,9.0,5.0,Historical Observations,2020.0,4.0,10.0,-53.106,73.513
300260,Klyuchevskoy,20785,Confirmed Eruption,,1.0,2012.0,9.0,1.0,Historical Observations,2013.0,1.0,28.0,56.056,160.642
266030,Soputan,20821,Confirmed Eruption,,3.0,2012.0,8.0,26.0,Historical Observations,2012.0,9.0,19.0,1.112,124.737
290070,Etorofu-Yakeyama [Grozny Group],20761,Confirmed Eruption,Etorofu-Yake-yama / Ivan Grozny,2.0,2012.0,8.0,16.0,Historical Observations,2012.0,8.0,25.0,45.012,147.871
241040,Whakaari/White Island,20839,Confirmed Eruption,1978/90 Crater Complex,2.0,2012.0,8.0,7.0,Historical Observations,2013.0,10.0,11.0,-37.52,177.18
241080,Tongariro,20826,Confirmed Eruption,Upper Te Maari Craters,2.0,2012.0,8.0,6.0,Historical Observations,2012.0,8.0,7.0,-39.157,175.632
242050,Monowai,20799,Confirmed Eruption,,0.0,2012.0,8.0,3.0,Hydrophonic,2012.0,8.0,4.0,-25.887,-177.188
242005,Havre Seamount,20748,Confirmed Eruption,,1.0,2012.0,7.0,17.0,Historical Observations,2012.0,7.0,19.0,-31.08,-179.033
267020,Karangetang,20776,Confirmed Eruption,,2.0,2012.0,5.0,14.0,Historical Observations,2013.0,9.0,5.0,2.781,125.407
351080,Galeras,20764,Confirmed Eruption,Summit crater,2.0,2012.0,5.0,13.0,Historical Observations,2014.0,1.0,30.0,1.22,-77.37
264270,Sirung,20819,Confirmed Eruption,,2.0,2012.0,5.0,8.0,Historical Observations,2012.0,5.0,12.0,-8.508,124.13
252120,Ulawun,20833,Confirmed Eruption,,1.0,2012.0,5.0,7.0,Historical Observations,2012.0,5.0,31.0,-5.05,151.33
252080,Witori,20805,Confirmed Eruption,Pago,2.0,2012.0,5.0,3.0,Historical Observations,2012.0,7.0,11.0,-5.576,150.516
344100,Masaya,22143,Confirmed Eruption,Santiago Crater,1.0,2012.0,4.0,30.0,Historical Observations,2012.0,6.0,8.0,11.985,-86.165
261140,Marapi,20796,Confirmed Eruption,,1.0,2012.0,3.0,1.0,Historical Observations,2012.0,5.0,18.0,-0.38,100.474
351020,"Ruiz, Nevado del",20814,Confirmed Eruption,Arenas Crater,3.0,2012.0,2.0,22.0,Historical Observations,2013.0,7.0,12.0,4.892,-75.324
345020,Rincon de la Vieja,20813,Confirmed Eruption,Crater lake,1.0,2012.0,2.0,19.0,Historical Observations,2012.0,4.0,14.0,10.83,-85.324
311110,Kanaga,20774,Confirmed Eruption,,2.0,2012.0,2.0,18.0,Historical Observations,2012.0,2.0,18.0,51.923,-177.168
284120,Ioto,20772,Confirmed Eruption,Asodai,1.0,2012.0,2.0,10.0,Historical Observations,2012.0,5.0,2.0,24.751,141.289
251030,Karkar,20778,Confirmed Eruption,,3.0,2012.0,2.0,1.0,Historical Observations,2012.0,2.0,1.0,-4.649,145.964
345070,Turrialba,20830,Confirmed Eruption,West Crater (SE flank),2.0,2012.0,1.0,12.0,Historical Observations,2012.0,1.0,18.0,10.025,-83.767
357091,Callaqui,20755,Uncertain Eruption,,,2012.0,1.0,2.0,Historical Observations,2012.0,1.0,2.0,-37.92,-71.45
264230,Lewotolo,20791,Confirmed Eruption,Summit,1.0,2012.0,1.0,2.0,Historical Observations,2012.0,1.0,14.0,-8.272,123.505
221020,Zubair Group,20840,Confirmed Eruption,Sholan Island,2.0,2011.0,12.0,18.0,Historical Observations,2012.0,1.0,12.0,15.05,42.18
261170,Kerinci,22217,Confirmed Eruption,,1.0,2011.0,12.0,15.0,Historical Observations,2011.0,12.0,15.0,-1.697,101.264
268060,Gamalama,20765,Confirmed Eruption,,2.0,2011.0,12.0,5.0,Historical Observations,2011.0,12.0,23.0,0.8,127.33
352080,Tungurahua,22215,Confirmed Eruption,,3.0,2011.0,11.0,27.0,Historical Observations,2016.0,3.0,16.0,-1.467,-78.442
223020,Nyamuragira,20801,Confirmed Eruption,NW flank,2.0,2011.0,11.0,6.0,Historical Observations,2012.0,3.0,16.0,-1.408,29.2
300260,Klyuchevskoy,20784,Uncertain Eruption,,,2011.0,11.0,2.0,Historical Observations,2011.0,11.0,2.0,56.056,160.642
358057,"Hudson, Cerro",20770,Confirmed Eruption,S and SE edge of the caldera,2.0,2011.0,10.0,26.0,Historical Observations,2011.0,11.0,1.0,-45.9,-72.97
383020,Hierro,20769,Confirmed Eruption,Submarine S flank,2.0,2011.0,10.0,10.0,Historical Observations,2012.0,3.0,5.0,27.73,-18.03
257020,Gaua,20938,Confirmed Eruption,Mt. Garat,1.0,2011.0,9.0,17.0,Historical Observations,2011.0,10.0,10.0,-14.27,167.5
345020,Rincon de la Vieja,20812,Confirmed Eruption,Crater lake,1.0,2011.0,8.0,22.0,Historical Observations,2011.0,9.0,27.0,10.83,-85.324
344020,San Cristobal,10898,Confirmed Eruption,,1.0,2011.0,8.0,21.0,Historical Observations,2011.0,10.0,23.0,12.702,-87.004
261140,Marapi,20795,Confirmed Eruption,,2.0,2011.0,8.0,3.0,Historical Observations,2011.0,10.0,12.0,-0.38,100.474
262000,Krakatau,20787,Confirmed Eruption,Anak Krakatau,2.0,2011.0,7.0,31.0,Historical Observations,2012.0,9.0,9.0,-6.102,105.423
311240,Cleveland,20758,Confirmed Eruption,Summit crater,2.0,2011.0,7.0,19.0,Historical Observations,2015.0,8.0,18.0,52.825,-169.944
266030,Soputan,20820,Confirmed Eruption,,3.0,2011.0,7.0,3.0,Historical Observations,2011.0,8.0,15.0,1.112,124.737
266100,Lokon-Empung,20793,Confirmed Eruption,Tompaluan,2.0,2011.0,6.0,26.0,Historical Observations,2012.0,5.0,1.0,1.358,124.792
222120,"Lengai, Ol Doinyo",20790,Confirmed Eruption,North Crater,0.0,2011.0,6.0,22.0,Historical Observations,2014.0,7.0,15.0,-2.764,35.914
221101,Nabro,20800,Confirmed Eruption,,4.0,2011.0,6.0,13.0,Historical Observations,2012.0,6.0,3.0,13.37,41.7
352090,Sangay,22234,Confirmed Eruption,,2.0,2011.0,6.0,6.0,Historical Observations,2012.0,9.0,19.0,-2.005,-78.341
357150,Puyehue-Cordon Caulle,20809,Confirmed Eruption,"Cordón Caulle, N of the 1960 eruption fissure",5.0,2011.0,6.0,4.0,Historical Observations,2012.0,4.0,21.0,-40.59,-72.117
257030,Ambae,20752,Confirmed Eruption,Lake Manaro,1.0,2011.0,6.0,4.0,Historical Observations,2011.0,7.0,10.0,-15.389,167.835
373010,Grimsvotn,20767,Confirmed Eruption,SW part of the caldera,4.0,2011.0,5.0,21.0,Historical Observations,2011.0,5.0,28.0,64.416,-17.316
282110,Asosan,20753,Confirmed Eruption,Naka-dake,1.0,2011.0,5.0,15.0,Historical Observations,2011.0,6.0,9.0,32.884,131.104
263300,Semeru,22219,Confirmed Eruption,Jonggring Seloko,2.0,2011.0,5.0,13.0,Historical Observations,2012.0,7.0,20.0,-8.108,112.922
284170,Pagan,20803,Confirmed Eruption,North Pagan,2.0,2011.0,4.0,23.0,Historical Observations,2011.0,9.0,1.0,18.13,145.8
352080,Tungurahua,22214,Confirmed Eruption,,2.0,2011.0,4.0,20.0,Historical Observations,2011.0,5.0,26.0,-1.467,-78.442
331021,Axial Seamount,20921,Confirmed Eruption,E caldera rim to 10 km S,0.0,2011.0,4.0,6.0,Historical Observations,2011.0,4.0,12.0,45.95,-130.0
351080,Galeras,20763,Uncertain Eruption,Summit crater,,2011.0,3.0,31.0,Historical Observations,2011.0,4.0,1.0,1.22,-77.37
300260,Klyuchevskoy,20783,Confirmed Eruption,,1.0,2011.0,3.0,30.0,Historical Observations,2011.0,7.0,3.0,56.056,160.642
252140,Rabaul,20810,Confirmed Eruption,Tavurvur,2.0,2011.0,3.0,29.0,Historical Observations,2011.0,8.0,12.0,-4.271,152.203
267020,Karangetang,20775,Confirmed Eruption,,2.0,2011.0,3.0,11.0,Historical Observations,2011.0,8.0,13.0,2.781,125.407
344040,Telica,20823,Confirmed Eruption,,2.0,2011.0,3.0,7.0,Historical Observations,2011.0,6.0,14.0,12.606,-86.84
266100,Lokon-Empung,20792,Confirmed Eruption,Tompaluan,1.0,2011.0,2.0,22.0,Historical Observations,2011.0,2.0,22.0,1.358,124.792
357040,Planchon-Peteroa,20808,Confirmed Eruption,Peteroa,3.0,2011.0,2.0,17.0,Historical Observations,2011.0,6.0,26.0,-35.223,-70.568
282090,Kirishimayama,20782,Confirmed Eruption,Shinmoe-dake,2.0,2011.0,1.0,19.0,Historical Observations,2011.0,9.0,7.0,31.934,130.862
345070,Turrialba,20829,Confirmed Eruption,,1.0,2011.0,1.0,14.0,Historical Observations,2011.0,1.0,14.0,10.025,-83.767
221041,Dallol,20939,Confirmed Eruption,Dallol crater,0.0,2011.0,1.0,4.0,Historical Observations,2011.0,1.0,4.0,14.242,40.3
263310,Tengger Caldera,16064,Confirmed Eruption,Bromo,3.0,2010.0,11.0,26.0,Historical Observations,2012.0,6.0,13.0,-7.942,112.95
352080,Tungurahua,11645,Confirmed Eruption,,3.0,2010.0,11.0,22.0,Historical Observations,2011.0,1.0,2.0,-1.467,-78.442
300230,Kizimen,19264,Confirmed Eruption,,3.0,2010.0,11.0,11.0,Historical Observations,2013.0,9.0,13.0,55.131,160.32
273010,Bulusan,16772,Confirmed Eruption,Summit crater,2.0,2010.0,11.0,6.0,Historical Observations,2011.0,5.0,13.0,12.769,124.056
263250,Merapi,15925,Confirmed Eruption,,4.0,2010.0,10.0,26.0,Historical Observations,2012.0,7.0,15.0,-7.54,110.446
262000,Krakatau,15634,Confirmed Eruption,Anak Krakatau,2.0,2010.0,10.0,25.0,Historical Observations,2011.0,3.0,9.0,-6.102,105.423
233020,"Fournaise, Piton de la",14392,Confirmed Eruption,2.5 km SE and 1 km NW of Dolomieu,1.0,2010.0,10.0,14.0,Historical Observations,2010.0,12.0,10.0,-21.244,55.708
290240,Sarychev Peak,18820,Uncertain Eruption,,2.0,2010.0,9.0,20.0,,2010.0,9.0,20.0,48.092,153.2
260010,Barren Island,15388,Confirmed Eruption,,2.0,2010.0,9.0,17.0,Historical Observations,2011.0,6.0,22.0,12.278,93.858
311240,Cleveland,19820,Uncertain Eruption,,2.0,2010.0,9.0,12.0,,2010.0,9.0,26.0,52.825,-169.944
357040,Planchon-Peteroa,11947,Confirmed Eruption,Peteroa,2.0,2010.0,9.0,6.0,Historical Observations,2010.0,10.0,13.0,-35.223,-70.568
261080,Sinabung,15404,Confirmed Eruption,,2.0,2010.0,8.0,27.0,Historical Observations,2010.0,9.0,18.0,3.17,98.392
211060,Etna,13854,Confirmed Eruption,"Bocca Nuova, NE and SE Craters",1.0,2010.0,8.0,25.0,Historical Observations,2013.0,4.0,27.0,37.748,14.999
351080,Galeras,11381,Confirmed Eruption,,2.0,2010.0,8.0,25.0,Historical Observations,2010.0,8.0,25.0,1.22,-77.37
251020,Manam,14935,Confirmed Eruption,"South Crater, Main Crater",2.0,2010.0,8.0,10.0,Historical Observations,2013.0,12.0,15.0,-4.08,145.037
267020,Karangetang,16544,Confirmed Eruption,,3.0,2010.0,8.0,6.0,Historical Observations,2010.0,12.0,16.0,2.781,125.407
345070,Turrialba,11248,Uncertain Eruption,,2.0,2010.0,7.0,24.0,,2010.0,8.0,15.0,10.025,-83.767
252140,Rabaul,15101,Confirmed Eruption,Tavurvur,1.0,2010.0,7.0,23.0,Historical Observations,2010.0,7.0,25.0,-4.271,152.203
354020,Ubinas,11792,Uncertain Eruption,,1.0,2010.0,7.0,18.0,,2010.0,7.0,18.0,-16.355,-70.903
290380,Ebeko,18879,Confirmed Eruption,,1.0,2010.0,7.0,2.0,Historical Observations,2010.0,7.0,9.0,50.686,156.014
290270,Ekarma,18833,Confirmed Eruption,Upper SW flank,2.0,2010.0,6.0,30.0,Historical Observations,2010.0,8.0,10.0,48.958,153.93
284120,Ioto,18423,Uncertain Eruption,,1.0,2010.0,6.0,19.0,Historical Observations,2010.0,6.0,19.0,24.751,141.289
344020,San Cristobal,10897,Confirmed Eruption,,2.0,2010.0,6.0,9.0,Historical Observations,2011.0,1.0,13.0,12.702,-87.004
